ID,TEMPAT LAHIR,TANGGAL LAHIR,AGAMA,TAHUN MASUK,TAHUN LULUS,PRODI,KONSENTRASI,JUMLAH SEMESTER TEMPUTH,JENIS WAKTU KELAS,IPK,JENIS KELAMIN
MHS_738,PERGUNG,8/6/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.42,P
MHS_739,BANGLI,9/30/1985,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,2.77,L
MHS_740,DENPASAR,12/15/1992,ISLAM,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.33,L
MHS_741,DUKUH,9/1/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.32,L
MHS_742,DENPASAR,5/22/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.4,L
MHS_743,DENPASAR,3/24/1990,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.83,L
MHS_744,KLUMPU,10/2/1987,HINDU,2010,2013,SK,Undefined,6,PAGI,0,L
MHS_745,SEBATU,4/25/1986,HINDU,2010,2012,SK,Undefined,4,PAGI,0,L
MHS_746,GIANYAR,3/15/1988,HINDU,2010,2013,SK,Networking & Cyber Security,7,PAGI,0,L
MHS_747,DENPASAR,10/28/1992,ISLAM,2010,0,SK,Networking & Cyber Security,0,PAGI,0,L
MHS_748,DENPASAR,7/6/1990,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,0.21,L
MHS_749,GIANYAR,9/18/1987,HINDU,2010,0,SK,Networking & Cyber Security,4,PAGI,2.62,P
MHS_750,DENPASAR,6/21/1992,HINDU,2010,2014,SK,Networking & Cyber Security,7,PAGI,3.77,L
MHS_751,DENPASAR,1/30/1992,KRISTEN,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.21,L
MHS_752,DENPASAR,8/15/1989,HINDU,2010,0,SK,Networking & Cyber Security,3,PAGI,1.38,L
MHS_753,PAGAL,10/16/2012,HINDU,2010,0,SK,Networking & Cyber Security,5,PAGI,1.58,P
MHS_754,DENPASAR,6/20/1987,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.52,L
MHS_755,BANGLI,1/26/1988,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,3.18,L
MHS_756,KLUNGKUNG,4/24/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.29,L
MHS_757,DENPASAR,9/22/1991,ISLAM,2010,2017,SK,Networking & Cyber Security,14,PAGI,3.25,P
MHS_758,MALANG,10/11/1987,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.38,L
MHS_759,SURABAYA,5/21/1992,BUDHA,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.3,L
MHS_760,DENPASAR,4/9/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.69,L
MHS_761,BANYUWANGI,1/22/1991,ISLAM,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_762,DENPASAR,8/1/1992,HINDU,2010,0,SK,Networking & Cyber Security,4,PAGI,0.99,L
MHS_763,TAHUNA,3/15/1982,KATOLIK,2010,0,SK,Networking & Cyber Security,1,PAGI,1.11,L
MHS_764,DENPASAR,8/16/1992,HINDU,2010,0,SK,Networking & Cyber Security,8,PAGI,2.97,L
MHS_765,MALANG,1/1/1991,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.35,L
MHS_766,DENPASAR,10/12/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.46,P
MHS_767,JEMBRANA,2/3/1990,ISLAM,2010,0,SK,Networking & Cyber Security,1,PAGI,0,L
MHS_768,KLUNGKUNG,1/30/1980,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,3.25,L
MHS_769,BADUNG,1/7/1992,HINDU,2010,2016,SK,Networking & Cyber Security,12,PAGI,2.84,L
MHS_770,JEMBER,4/23/1985,ISLAM,2010,0,SK,Networking & Cyber Security,12,PAGI,3.05,L
MHS_771,BANGLI,2/19/1975,HINDU,2010,0,SK,Networking & Cyber Security,2,PAGI,1.95,L
MHS_772,DENPASAR,5/26/1988,ISLAM,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.19,P
MHS_773,DENPASAR,5/7/1990,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.16,L
MHS_774,POSO,5/6/1991,HINDU,2010,0,SK,Networking & Cyber Security,10,MALAM,3.23,L
MHS_775,MANGGIS SARI,1/6/1992,HINDU,2010,0,SK,Networking & Cyber Security,15,PAGI,3.17,L
MHS_776,KLUNGKUNG,2/24/1990,HINDU,2010,2012,SK,Undefined,3,PAGI,0,P
MHS_777,BELU,2/20/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.14,L
MHS_778,GIANYAR,2/2/1989,HINDU,2010,2012,SK,Undefined,4,PAGI,0,L
MHS_779,PETANG,1/21/1991,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.33,L
MHS_780,PEKILEN,10/1/1982,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.27,L
MHS_781,DENPASAR,5/14/1991,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,2.74,L
MHS_782,GIANYAR,8/4/1991,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,2.02,L
MHS_783,PAYANGAN,5/17/1992,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.64,L
MHS_784,BULELENG,8/22/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.29,L
MHS_785,BADUNG,7/31/1988,HINDU,2010,2013,SK,Networking & Cyber Security,7,PAGI,0,L
MHS_786,SAMPANG,7/14/1984,ISLAM,2010,2014,SK,Networking & Cyber Security,7,PAGI,2.96,L
MHS_787,TABANAN,8/20/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.29,L
MHS_788,KUPANG ,4/3/1991,KRISTEN,2010,0,SK,Networking & Cyber Security,15,PAGI,2.57,L
MHS_789,BANGLI,1/10/1992,HINDU,2010,2014,SK,Networking & Cyber Security,9,PAGI,3.58,L
MHS_790,TANJUNG,7/10/1992,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,2.92,L
MHS_791,BADUNG,6/8/1991,HINDU,2010,0,SK,Networking & Cyber Security,1,PAGI,0.17,L
MHS_792,TABANAN,11/11/1988,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,2.7,P
MHS_793,PALU,9/24/1989,HINDU,2010,0,SK,Networking & Cyber Security,13,PAGI,3.03,L
MHS_794,PALEMBANG,6/19/1989,HINDU,2010,0,SK,Networking & Cyber Security,0,PAGI,2.62,P
MHS_795,AMBON,12/18/1992,KRISTEN,2010,2015,SK,Networking & Cyber Security,0,PAGI,3.23,P
MHS_796,DENPASAR,3/6/1992,HINDU,2010,2016,SK,Networking & Cyber Security,0,PAGI,3.14,P
MHS_797,PETANG,7/16/1990,HINDU,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.45,L
MHS_798,JEMBRANA,3/8/1989,HINDU,2010,2013,SK,Undefined,6,PAGI,0,L
MHS_799,DENPASAR,8/28/1991,HINDU,2010,0,SK,Networking & Cyber Security,8,PAGI,1.9,L
MHS_800,DENPASAR,5/23/1991,HINDU,2010,2014,SK,Networking & Cyber Security,8,PAGI,3.46,P
MHS_801,BADUNG,5/16/1990,HINDU,2010,0,SK,Networking & Cyber Security,9,MALAM,2.66,L
MHS_802,BANYUWANGI,7/13/1974,ISLAM,2010,0,SK,Networking & Cyber Security,8,PAGI,3.14,L
MHS_803,NGAWI,2/13/1991,ISLAM,2010,2015,SK,Networking & Cyber Security,10,PAGI,3.44,L
MHS_804,BANYUWANGI,10/3/1987,ISLAM,2010,0,SK,Networking & Cyber Security,8,PAGI,2.01,L
MHS_805,SUMBA TIMUR,5/15/1983,KRISTEN,2010,0,SK,Networking & Cyber Security,0,PAGI,2.33,L
MHS_806,PEKAN BARU RIAU,12/18/1984,ISLAM,2010,0,SK,Networking & Cyber Security,0,PAGI,2.4,L
MHS_807,KARANGASEM,6/29/1992,HINDU,2010,2015,SK,Networking & Cyber Security,11,PAGI,3.5,L
MHS_808,DENPASAR,2/25/1992,HINDU,2010,0,SK,Networking & Cyber Security,14,PAGI,2.82,L
MHS_809,KEDIRI,5/12/1990,KATOLIK,2010,0,SK,Undefined,5,PAGI,0,L
MHS_810,DAWAN,7/2/1990,HINDU,2010,0,SK,Networking & Cyber Security,10,PAGI,2.78,L
MHS_811,BULELENG,5/19/1988,HINDU,2010,0,SK,Networking & Cyber Security,6,PAGI,1.64,L
MHS_812,PALEMBANG,4/10/1992,ISLAM,2010,0,SK,Networking & Cyber Security,2,PAGI,1.45,L
MHS_813,KESIUT,8/13/1992,HINDU,2010,2017,SK,Networking & Cyber Security,13,PAGI,2.83,L
MHS_814,KARANGASEM,6/7/1989,HINDU,2010,0,SK,Networking & Cyber Security,12,PAGI,3.04,L
MHS_815,MANGGISSARI,7/28/1992,HINDU,2010,2013,MI,Undefined,5,PAGI,0,P
MHS_816,KEDIRI,5/18/1990,KRISTEN,2010,2012,MI,Undefined,3,PAGI,0,P
MHS_817,KLUNGKUNG,3/14/1988,HINDU,2010,0,MI,Undefined,2,PAGI,2.3,L
MHS_818,TEGALBADENG TIMUR ,5/18/1992,ISLAM,2010,2013,MI,Undefined,6,PAGI,0,P
MHS_819,AMBENO,4/24/1990,ISLAM,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_820,SATRA,8/26/1991,HINDU,2010,0,MI,Undefined,0,PAGI,0,L
MHS_821,JEMBRANA,3/19/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,P
MHS_822,KLUNGKUNG,4/22/1992,HINDU,2010,0,MI,Undefined,1,PAGI,0,L
MHS_823,DENPASAR,3/26/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,3.68,P
MHS_824,SURABAYA,5/19/1990,ISLAM,2010,0,MI,Undefined,1,PAGI,2.32,L
MHS_825,GIANYAR,11/2/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_826,BADUNG,1/18/1990,HINDU,2010,2014,MI,Undefined,7,PAGI,3.18,L
MHS_827,TABANAN,5/25/1992,HINDU,2010,2015,MI,Undefined,11,PAGI,3.11,P
MHS_828,DENPASAR,4/30/1992,HINDU,2010,2014,MI,Undefined,9,PAGI,3.3,P
MHS_829,GILIK MANUK,12/20/1987,HINDU,2010,0,MI,Undefined,2,PAGI,1.23,L
MHS_830,GIANYAR,4/1/1989,HINDU,2010,0,MI,Undefined,1,PAGI,0,L
MHS_831,BULELENG,6/7/1991,HINDU,2010,0,MI,Undefined,0,PAGI,0,L
MHS_832,DENPASAR,10/3/1993,HINDU,2010,2014,MI,Undefined,8,PAGI,3.2,L
MHS_833,BANYUWANGI,5/4/1989,ISLAM,2010,0,MI,Undefined,0,PAGI,0,P
MHS_834,LUMAJANG,8/27/1986,ISLAM,2010,0,MI,Undefined,0,PAGI,0,L
MHS_835,MACANG,5/21/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,2.72,L
MHS_836,DENPASAR,3/4/1991,HINDU,2010,0,MI,Undefined,4,PAGI,1.95,L
MHS_837,TIMOR LESTE ,1/6/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,3.46,P
MHS_838,KETEWEL,8/13/1992,HINDU,2010,0,MI,Undefined,6,PAGI,0.58,L
MHS_839,DENPASAR,1/15/1992,ISLAM,2010,0,MI,Undefined,8,PAGI,3.3,L
MHS_840,DENPASAR,3/15/1992,ISLAM,2010,2014,MI,Undefined,8,PAGI,3.34,P
MHS_841,TABANAN,12/6/1992,HINDU,2010,0,MI,Undefined,0,PAGI,0,P
MHS_842,DENPASAR,12/9/1992,HINDU,2010,0,MI,Undefined,11,PAGI,2.64,L
MHS_843,BULELENG,10/30/1992,HINDU,2010,0,MI,Undefined,1,PAGI,0,P
MHS_844,TABANAN,10/10/1989,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_845,BULELENG,12/27/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_846,DENPASAR,7/27/1992,HINDU,2010,2013,MI,Undefined,6,PAGI,0,L
MHS_847,LUMAJANG,6/15/1992,ISLAM,2010,0,MI,Undefined,1,PAGI,0,L
MHS_848,DENPASAR,3/26/1992,HINDU,2010,2015,MI,Undefined,11,PAGI,3.11,P
MHS_849,SUMBA TENGAH,1/20/1991,KRISTEN,2010,0,MI,Undefined,2,PAGI,0,L
MHS_850,DENPASAR,1/28/1986,HINDU,2010,2015,MI,Undefined,11,PAGI,3.18,P
MHS_851,BULELENG,5/25/1992,HINDU,2010,0,MI,Undefined,0,PAGI,0,P
MHS_852,MANATUTO,3/19/1989,HINDU,2010,2014,MI,Undefined,8,PAGI,3.29,L
MHS_853,TABANAN,1/23/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_854,SUKAWATI,3/8/1991,HINDU,2010,0,MI,Undefined,3,PAGI,1.74,L
MHS_855,GIANYAR,3/29/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,P
MHS_856,TIMOR LESTE,11/6/1990,KATOLIK,2010,0,MI,Undefined,6,PAGI,2.83,P
MHS_857,PESINGGAHAN,8/23/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,2.75,L
MHS_858,DENPASAR,1/15/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,3.06,P
MHS_859,MATARAM,10/1/1991,HINDU,2010,2015,MI,Undefined,10,PAGI,3.13,L
MHS_860,GIANYAR,3/19/1991,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_861,MALAKOSA,1/1/1993,HINDU,2010,0,MI,Undefined,4,PAGI,3.2,P
MHS_862,DENPASAR,7/9/1991,HINDU,2010,0,MI,Undefined,1,PAGI,0,L
MHS_863,BADUNG,11/13/1992,HINDU,2010,2013,MI,Undefined,6,PAGI,0,L
MHS_864,GIANYAR,3/2/2013,HINDU,2010,0,MI,Undefined,6,PAGI,3.27,L
MHS_865,DENPASAR,6/10/1991,ISLAM,2010,0,MI,Undefined,2,PAGI,1.28,L
MHS_866,DENPASAR,3/15/1986,ISLAM,2010,0,MI,Undefined,6,PAGI,0,L
MHS_867,SUMBAWA BESAR,7/1/1992,HINDU,2010,0,MI,Undefined,1,PAGI,0,L
MHS_868,DENPASAR,1/27/1992,HINDU,2010,2014,MI,Undefined,8,PAGI,3.44,P
MHS_869,PUSEH,5/6/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_870,TABANAN,3/13/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_871,TASIKMALAYA,4/14/1992,ISLAM,2010,0,MI,Undefined,1,PAGI,0.47,L
MHS_872,KLUNGKUNG,12/24/1991,HINDU,2010,0,MI,Undefined,2,PAGI,0,L
MHS_873,BANGLI,11/8/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,P
MHS_874,JAKARTA PUSAT,9/10/1992,ISLAM,2010,0,MI,Undefined,2,PAGI,2.12,P
MHS_875,DOMPU,1/17/1992,HINDU,2010,0,MI,Undefined,1,PAGI,0,L
MHS_876,ENDE,8/27/1985,KATOLIK,2010,2014,MI,Undefined,8,PAGI,2.95,P
MHS_877,DENPASAR,5/6/1992,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_878,JEMBRANA,6/3/1988,HINDU,2010,2013,MI,Undefined,7,PAGI,0,L
MHS_879,GIANYAR,10/28/1992,HINDU,2010,0,MI,Undefined,5,PAGI,2.41,P
MHS_880,DENPASAR,6/9/1991,HINDU,2010,0,MI,Undefined,8,PAGI,2.62,L
MHS_881,DENPASAR,3/4/1992,HINDU,2010,2014,MI,Undefined,7,PAGI,3.12,L
MHS_882,DENPASAR,5/5/1986,ISLAM,2010,2012,MI,Undefined,3,PAGI,0,P
MHS_883,MATARAM,12/9/1990,HINDU,2010,0,MI,Undefined,0,PAGI,2.26,L
MHS_884,TIMOR LESTE,10/10/1989,KATOLIK,2010,0,MI,Undefined,2,PAGI,2.28,P
MHS_885,DENPASAR,6/9/1989,ISLAM,2010,0,MI,Undefined,0,PAGI,0,L
MHS_886,JAKARTA PUSAT,5/26/1990,HINDU,2010,2014,MI,Undefined,8,PAGI,3.06,L
MHS_887,PURWOREJO,11/9/1987,ISLAM,2010,2014,MI,Undefined,8,PAGI,3.44,P
MHS_888,BADUNG,3/30/1992,KRISTEN,2010,2013,MI,Undefined,7,PAGI,0,P
MHS_889,MADIUN ,1/21/1990,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.16,L
MHS_890,TABANAN,8/28/1990,HINDU,2010,2015,SI,Intelligent System,10,PAGI,2.95,L
MHS_891,KLUNGKUNG,4/4/1992,HINDU,2010,0,SI,Undefined,2,PAGI,2.49,L
MHS_892,MATARAM,10/15/1989,HINDU,2010,2016,SI,Intelligent System,12,PAGI,2.89,L
MHS_893,SURABAYA,5/31/1988,KRISTEN,2010,0,SI,Undefined,1,PAGI,3.18,P
MHS_894,SITUBONDO,1/2/1991,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.52,L
MHS_895,SANGEH,2/21/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.61,L
MHS_896,DENPASAR,5/7/1992,HINDU,2010,2015,SI,Game & Multimedia,11,PAGI,3.1,L
MHS_897,KUPANG,7/1/1993,HINDU,2010,2015,SI,Enterprise System,10,PAGI,3.49,L
MHS_898,DENPASAR,12/12/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.31,L
MHS_899,DENPASAR,10/28/1991,KRISTEN,2010,2015,SI,Intelligent System,10,PAGI,3.14,P
MHS_900,BADUNG,7/17/1992,HINDU,2010,0,SI,Intelligent System,9,PAGI,3.25,L
MHS_901,TABANAN,9/12/1991,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.36,L
MHS_902,BADUNG,1/31/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.27,L
MHS_903,BANGLI,8/4/1990,HINDU,2010,0,SI,Game & Multimedia,12,PAGI,3.34,L
MHS_904,DENPASAR,5/4/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.48,L
MHS_905,DENPASAR,1/29/1992,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.52,L
MHS_906,DENPASAR ,5/18/1992,HINDU,2010,0,SI,Undefined,4,PAGI,2.3,L
MHS_907,SURABAYA,2/11/1992,KATOLIK,2010,0,SI,Enterprise System,6,PAGI,2.71,L
MHS_908,DENPASAR,11/21/1992,ISLAM,2010,0,SI,Undefined,1,PAGI,0.09,L
MHS_909,DENPASAR,2/29/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.53,L
MHS_910,PANJAHAN,5/1/1989,HINDU,2010,0,SI,Undefined,1,PAGI,0.91,L
MHS_911,DENPASAR,8/21/1992,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.3,P
MHS_912,JEMBRANA,4/3/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.34,P
MHS_913,JEMBRANA,1/2/1993,HINDU,2010,2015,SI,Enterprise System,10,PAGI,2.9,P
MHS_914,DENPASAR,9/22/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.41,L
MHS_915,KARANGASEM,8/13/1985,HINDU,2010,2015,SI,Enterprise System,11,PAGI,3.15,P
MHS_916,GIANYAR,8/6/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.45,L
MHS_917,PADANG TEGAL,4/25/1992,HINDU,2010,2014,SI,Game & Multimedia,9,PAGI,3.49,P
MHS_918,DENPASAR,1/26/1993,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.76,P
MHS_919,TABANAN,2/2/1992,HINDU,2010,2016,SI,Game & Multimedia,12,PAGI,3.36,L
MHS_920,KARANGASEM,9/5/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.08,L
MHS_921,DENPASAR,5/14/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.45,P
MHS_922,KLUNGKUNG,2/21/1993,HINDU,2010,2014,SI,Enterprise System,8,PAGI,3.65,L
MHS_923,BANYUWANGI,9/30/1992,BUDHA,2010,2014,SI,Intelligent System,8,PAGI,3.41,P
MHS_924,BADUNG,5/19/1992,HINDU,2010,0,SI,Game & Multimedia,13,PAGI,3.1,L
MHS_925,DENPASAR ,11/4/1992,HINDU,2010,0,SI,Undefined,2,PAGI,3.23,L
MHS_926,BANDUNG,10/18/1992,KRISTEN,2010,0,SI,Game & Multimedia,12,PAGI,2.73,L
MHS_927,KLUNGKUNG,3/17/1987,HINDU,2010,0,SI,Undefined,1,PAGI,0.23,L
MHS_928,PATI,2/14/1992,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.24,P
MHS_929,GIANYAR,9/15/1992,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.42,P
MHS_930,DENPASAR,4/2/1993,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.47,L
MHS_931,DENPASAR,3/11/1992,HINDU,2010,0,SI,Enterprise System,8,MALAM,3.23,P
MHS_932,DENPASAR,7/3/1992,KATOLIK,2010,2014,SI,Intelligent System,8,PAGI,3.56,P
MHS_933,DENPASAR,4/21/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.21,P
MHS_934,DENPASAR,5/9/1992,HINDU,2010,0,SI,Enterprise System,13,PAGI,3.15,L
MHS_935,KLATEN,8/27/1992,ISLAM,2010,2015,SI,Game & Multimedia,11,PAGI,3.26,P
MHS_936,PERERENAN,3/15/1993,HINDU,2010,2015,SI,Game & Multimedia,11,PAGI,3.19,L
MHS_937,BADUNG,5/16/1992,HINDU,2010,0,SI,Enterprise System,10,PAGI,3.37,P
MHS_938,DENPASAR,11/10/1992,ISLAM,2010,2014,SI,Game & Multimedia,8,PAGI,3.11,L
MHS_939,KUTUH KAJA,3/17/1988,HINDU,2010,2014,SI,Enterprise System,9,PAGI,3.43,L
MHS_940,JAKARTA PUSAT,10/20/1992,ISLAM,2010,2014,SI,Game & Multimedia,8,PAGI,3.63,L
MHS_941,JAKARTA PUSAT,1/29/1992,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.22,L
MHS_942,TABANAN,11/22/1991,HINDU,2010,2015,SI,Intelligent System,11,PAGI,3,L
MHS_943,DENPASAR,6/6/1980,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.55,P
MHS_944,DENPASAR,12/28/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.53,P
MHS_945,DENPASAR,10/30/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.34,P
MHS_946,DENPASAR,3/20/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,3.36,L
MHS_947,DENPASAR,5/25/1988,HINDU,2010,2012,SI,Enterprise System,3,PAGI,0,L
MHS_948,DENPASAR,11/26/1991,HINDU,2010,2018,SI,Intelligent System,13,PAGI,2.98,L
MHS_949,SUMEDANG,11/4/1991,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.25,P
MHS_950,DUSUN KEBON,6/18/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.27,L
MHS_951,DENPASAR,9/26/1992,HINDU,2010,2014,SI,Game & Multimedia,9,PAGI,3.64,L
MHS_952,BADUNG,10/11/1992,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.46,P
MHS_953,DENPASAR,7/18/1992,HINDU,2010,0,SI,Undefined,2,PAGI,2.79,L
MHS_954,DENPASAR,1/10/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,2.99,L
MHS_955,DENPASAR,4/25/1991,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.06,L
MHS_956,DENPASAR,5/19/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.53,L
MHS_957,DENPASAR,11/16/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.29,L
MHS_958,TABANAN,2/8/1992,HINDU,2010,2015,SI,Intelligent System,9,PAGI,2.9,L
MHS_959,DENPASAR,1/1/1992,HINDU,2010,2015,SI,Intelligent System,10,PAGI,3.22,L
MHS_960,TABANAN,6/28/1992,HINDU,2010,0,SI,Undefined,6,PAGI,1.88,L
MHS_961,DENPASAR,4/12/1991,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.07,P
MHS_962,BOGOR,10/25/1992,ISLAM,2010,2014,SI,Intelligent System,8,PAGI,3.53,P
MHS_963,DENPASAR,9/20/1992,ISLAM,2010,2015,SI,Enterprise System,10,PAGI,3.43,L
MHS_964,PEKARANGAN,3/26/1992,HINDU,2010,2015,SI,Intelligent System,11,PAGI,2.99,L
MHS_965,KARANGASEM,7/30/1992,HINDU,2010,0,SI,Undefined,0,PAGI,0,L
MHS_966,PECATU,3/11/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,2.88,P
MHS_967,LAMONGAN,3/9/1980,ISLAM,2010,2015,SI,Enterprise System,11,PAGI,3.39,L
MHS_968,BUDUK,11/7/1992,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.33,P
MHS_969,KELAN DESA,9/4/1990,HINDU,2010,0,SI,Undefined,3,PAGI,1.79,P
MHS_970,DENPASAR,8/20/1992,HINDU,2010,0,SI,Undefined,2,PAGI,1.56,L
MHS_971,GIANYAR,2/28/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.32,L
MHS_972,DENPASAR,12/24/1991,HINDU,2010,2014,SI,Intelligent System,8,PAGI,3.28,L
MHS_973,BANGLI,8/31/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.1,L
MHS_974,DENPASAR,10/22/1991,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.45,P
MHS_975,BUGBUG,1/21/1992,HINDU,2010,2016,SI,Intelligent System,12,PAGI,2.88,L
MHS_976,BULELENG,9/5/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.15,P
MHS_977,DENPASAR,5/31/1992,HINDU,2010,2015,SI,Intelligent System,9,PAGI,3.01,L
MHS_978,DENPASAR,4/19/1989,HINDU,2010,0,SI,Enterprise System,6,PAGI,1.63,L
MHS_979,DENPASAR,7/27/1993,ISLAM,2010,2014,SI,Intelligent System,7,PAGI,3.76,P
MHS_980,TULUNGAGUNG,10/22/1990,ISLAM,2010,0,SI,Enterprise System,8,PAGI,3.14,L
MHS_981,BANGLI,10/9/1992,HINDU,2010,0,SI,Undefined,1,PAGI,0,L
MHS_982,DENPASAR,12/10/1991,HINDU,2010,2014,SI,Intelligent System,9,PAGI,3.35,P
MHS_983,DENPASAR,10/19/1992,HINDU,2010,2015,SI,Intelligent System,11,PAGI,3.22,L
MHS_984,TABANAN,10/8/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.36,P
MHS_985,MALANG,11/6/1991,KRISTEN,2010,2014,SI,Intelligent System,8,PAGI,3.44,L
MHS_986,DENPASAR,6/26/1991,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.43,P
MHS_987,TIMOR LESTE,12/23/1992,HINDU,2010,2014,SI,Game & Multimedia,8,PAGI,3.39,P
MHS_988,DENPASAR,6/18/1992,HINDU,2010,0,SI,Game & Multimedia,15,PAGI,3.09,L
MHS_989,DENPASAR,3/26/1993,KRISTEN,2010,2015,SI,Intelligent System,10,PAGI,3.38,P
MHS_990,PELIATAN,1/5/1992,HINDU,2010,0,SI,Undefined,3,PAGI,1.11,L
MHS_991,BADUNG,3/30/1992,HINDU,2010,2014,SI,Game & Multimedia,9,PAGI,3.51,L
MHS_992,DENPASAR,7/13/1992,ISLAM,2010,2014,SI,Enterprise System,8,PAGI,3.15,P
